corpus	sentence
itwac	Al che il [SEP] Passerotto [SEP] , dal suo ramo , chiese : - Amico Coniglio , io non ti do' fastidio , puoi perciò dirmi come fai a liberarti di tutti quegli animali tanto piu' grossi e forti di te ?
itwac	AManca Scritto Da - ninomanca on 20 Febbraio 2004 23:40:44 ventura 1 questo filone stava languendo come un implume [SEP] passerotto [SEP] caduto dal nido , condannato a perire perchè le alucce appena accennate non sono ancora pronte al volo , mentre la madre svolazza nervosa attorno fino al tramonto eppoi ...
itwac	Uno , o è cane o è lupo " Ed il cane con tanta pazienza gli spiega " mia mamma era una lupa , mio papà un cane , hanno fatto sesso e sono nato io , il cane lupo " Il [SEP] passerotto [SEP] si reca perplesso presso un ruscello per bere e qui vede un pesce " e tu chi sei ?
itwac	Da : meschiari 43 13:49 | 31 luglio vieni piccolo [SEP] passerotto [SEP] nella mia mano , prendi questo pensiero e vola verso questa amica che ti aspetta sorridendo perchè sà che ha un amico che le pensa vola piccolo passerotto , supera monti e valli , fiumi e città , vola fino a lei e posati cinguettando felice vicino al suo viso , così ti darà un piccolo e tenero bacio che tu porterai volando fino a me .
itwac	I due allegri [SEP] passerotti [SEP] Un allegro passerotto trova un amico , sul muretto ; Ciao , Pietro !
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	- Allora [SEP] passerotto [SEP] , stai bene attenta .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Per quanto riguarda cicale , [SEP] passerotti [SEP] , rondini , tigrotti e gazzelline , scordateveli .
itwac	Immerso nella vegetazione un vecchio era comodamente adagiato su di una panca di pietra , intento a conversare con un [SEP] passerotto [SEP] appollaiato sul suo dito .
itwac	Ci sono , poi , immagini di animali ( colomba , cane , gatto , [SEP] passerotto [SEP] , bulldog , rondine , toro , cavallo ) , o simboli grafici di marche di automobili e sigarette .
itwac	Le opere del tardo cinquecento - radunate in un' unica sezione che comprende opere di artisti come Vincenzo Campi , Bartolomeo [SEP] Passerotti [SEP] , Francesco Zucchi , Pietro Faccini , Federico Barocci - aprono il percorso espositivo .
itwac	Ringrazio Sabrina per questa filastrocca che lei stessa ha inventato L ' inverno del passerotto ( di Sabrina Festugato ) Anche d' inverno il [SEP] passerotto [SEP] se ne va in giro senza cappotto ; si mette le piume pesanti , ma dove ce li ha i guanti ?
itwac	La villa è circondata da un secolare oliveto è un luogo tranquillo e magico , dove il tempo sembra fermarsi e il profumo dei fiori e il canto dei [SEP] passerotti [SEP] vi accompagneranno per tutto il giorno .
itwac	Oltre all' assessore Salvatori , erano presenti all' incontro una ventina di imprenditori trentini , il Presidente di Unimpresa Romania per la provincia di Bihor , Maurizio [SEP] Passerotti [SEP] , e il presidente di Unimpresa Romania , Marco Tempestini .
itwac	" [SEP] Passerotto [SEP] ?
itwac	Il [SEP] passerotto [SEP] è ritornato alla finestra il nonno piange ed è la prima volta .
itwac	La mostra prende l' avvio dai primi ritratti psicologici : il doppio ritratto di Giorgione , i ritratti romantici di Tiziano , i melanconici personaggi del Lotto , i dipinti di Bronzino , Parmigianino , Moroni , Tintoretto e [SEP] Passerotti [SEP] .
itwac	Anche se è possibile trovare delle somiglianze sorprendenti tra la nostra musica e i canti delle balene o i cinguettii dei [SEP] passerotti [SEP] , è abbastanza evidente che non si tratta di qualcosa che abbiamo ereditato da un antenato comune , perché i nostri sentieri evolutivi si sono separati troppo tempo fa e tutti gli altri animali discesi da quell' antenato non hanno questa abilità .
itwac	Attratti dalla confusione alcuni [SEP] passerotti [SEP] fecero corona tentando di rubare qualcosa anche loro .
itwac	I " [SEP] Passerotti [SEP] ...
itwac	Zmo che apparteneva sicuramente alla stessa famiglia di [SEP] passerotti [SEP] , che aveva le piumette tutte ordinatine , lo incoraggiava e qualche volta andava con lui a tentare di cantare sui rami degli alberi ; spesso finivano sul fico o sulla mimosa a cinguettare insieme ...
itwac	I nostri [SEP] passerotti [SEP] cantavano sempre come potevano e si potrebbe dire : sempre meglio ; ( grazie , non facevano altro che esercitarsi !
itwac	L' ha detto con una metafora : ai corvi che , come è risaputo , camminano , si è voluto un giorno insegnare a saltellare come i [SEP] passerotti [SEP] .
itwac	Due [SEP] passerotti [SEP] innamorati si posarono sul davanzale della finestra e si rincorsero a lungo , cinguettando gioiosi .
itwac	----- gli episodi Dai due che si erano finti guardie venatorie a chi adottava per gli uccelli una tecnica particolarmente crudele Catturava [SEP] passerotti [SEP] spezzando loro le zampe : denunciato www.laprovinciadicomo.it/online/online.asp?SiglaEdizione=CO&Sezione=COMO&Bas sa = si & Pagina = 14 & IDNotizia = 1262192 La scia degli interventi e delle storie di animali e bracconieri , ma anche di semplici buontemponi e di cacciatori è lunga e costellata di eventi a dir poco curiosi .
itwac	Dopo un po' , il [SEP] passerotto [SEP] che stava in alto , tanto per rompere il ghiaccio , dopo la siesta disse : " Oh , come sono belle queste foglie verdi !
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	AManca Scritto Da - ninomanca on 20 Febbraio 2004 23:40:44 ventura 1 questo filone stava languendo come un implume [SEP] passerotto [SEP] caduto dal nido , condannato a perire perchè le alucce appena accennate non sono ancora pronte al volo , mentre la madre svolazza nervosa attorno fino al tramonto eppoi ...
itwac	Si svegliò col cinguettio di un [SEP] passerotto [SEP] che stava cercando di prendere un bruco .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Mentre osservo i vari aspetti dello spettacolo che ti ho appena descritto , mentre focalizzo la mia attenzione su quel piccolo [SEP] passerotto [SEP] che si è appena posato sull' albero sotto il quale mi trovo , mi viene naturale proiettarmi in quel piccolo volatile .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Si comprò un cane oltre al gatto , un buffo animaletto capriccioso che abbaiava ostinatamente ai [SEP] passerotti [SEP] sul balcone .
itwac	AManca Scritto Da - ninomanca on 20 Febbraio 2004 23:40:44 ventura 1 questo filone stava languendo come un implume [SEP] passerotto [SEP] caduto dal nido , condannato a perire perchè le alucce appena accennate non sono ancora pronte al volo , mentre la madre svolazza nervosa attorno fino al tramonto eppoi ...
itwac	IMPARARE A COSTRUIRE IL [SEP] PASSEROTTO [SEP] DI PLASTILINA .
itwac	L' allestimento è diretto da Gian Piero Sterpi ed interpretato da Alessandrò Calò , Umberto Fiorelli , Stefano Volpe , Valeria Nasci , con coreografie del gruppo di ballo Duende , diretto da Annadora Scalone e con la voce fuori campo di Fabrizio [SEP] Passerotti [SEP] .
itwac	N. 13 La Fratellanza Zfa era un piccolo [SEP] passerotto [SEP] che , da quando era nato , aveva sempre pensato di cantare in un Grande Coro di passerotti .
itwac	Il [SEP] passerotto [SEP] vola via poco convinto e si posa su un ramo .
itwac	Il Signore quel mattino passeggiava tra le nuvole , ad un tratto sentì un tonfo secco , si fermò , guardò per terra e vide il povero [SEP] passerotto [SEP] senza più fiato e forze ai suoi piedi .
itwac	leggi Simone Scritto da : April email : april08@libero.it Articolo : Quando l' ho visto la prima volta , sembrava un [SEP] passerotto [SEP] ...
itwac	Testo : Marco [SEP] Passerotti [SEP] Foto : Marco Passerotti e CyberScooter
itwac	" ; io bambino tenace che ancora piangeva per un piccolo [SEP] passerotto [SEP] ucciso da mio babbo e che tentavo di rianimare muovendogli le alucce come una specie di respirazione artificiale , io bambino solo che amava la vita , cresciuto a cartoni animati dove i pulcini parlavano e i cerbiatti si chiamavano tutti Bambi , piccolo , fragile bambino figlio di Walt Disney .
itwac	Troviamo i nomi di Ercole Graziani , Marc ' Antonio Franceschini , Bartolomeo [SEP] Passerotti [SEP] , Prospero e Lavinia Fontana , Giuseppe Maria Crespi , Alessandro Guardassoni .
itwac	L' aiuola del cortile condominiale , del palazzo ottocentesco che mi ospita quando sono in questa città , é stata trasformata da Giuliana e Lina in un vero e proprio cimitero che ospita tutti i [SEP] passerotti [SEP] acchiappati da Romeo e da Fiamminga , la mia feroce gatta .
itwac	Il [SEP] passerotto [SEP] cade a terra , tramortito e piuttosto malconcio ...
itwac	E anche se ci saranno tutte , il [SEP] passerotto [SEP] sul ramo del suo albero , chi lo guarderà ora ?
itwac	Io non voglio fare torto a nessuno , nel mondo c' è posto per tutti i gusti ma davvero care amiche la sensazione di essere un [SEP] passerotto [SEP] e di sentirsi fisicamente protette , o fisicamente donna donna tra due braccia che ti racchiudono tutta e davvero molto bello .
itwac	corvi da [SEP] passerotti [SEP] ...
itwac	Oltre i vetri dell' aula , il maestro e di ragazzi scoprono e annotano una storia comune nel mondo della natura , ma non per questo meno vera e significativa : quella del [SEP] passerotto [SEP] Cipì e della sua compagna Passerì , circondato di volta in volta da personaggi : un gatto , un gufo , una margherita , ma anche il sole , le nuvole , le stagioni .
itwac	Il [SEP] passerotto [SEP] allora , si chinò sulla ferita che perdeva abbondantemente sangue e con il suo petto premette forte per diversi giorni sulla ferita fino a fermare l' uscita copiosa del sangue .
itwac	E mi ricordo quando libero dai pensieri seguivo l' acqua scendere giù dai monti mentre inventava i suoi piccoli sentieri per poi scrosciare fra rivoletti e fonti , seguendo l' acqua nel suo gioioso andare col [SEP] passerotto [SEP] imparai anch' io a volare .
itwac	Guardo nella grande tasca di destra e mi accorgo che c' è un piccolo [SEP] passerotto [SEP] immobile .
itwac	Un [SEP] passerotto [SEP] si lancia dal nido e , con i pochi insegnamenti ricevuti dai genitori , comincia ad esplorare il mondo .
itwac	Thanks Ti capisco io ho pianto tanto e ancora mi viene tristezza per un [SEP] passerotto [SEP] che ho raccattato per strada che aveva un' ala spezzata , l' ho curato e nutrito e poi qualcuno ha lasciato la finestra aperta e lui ha avuto l' istinto di provare a volare , fin qui pazienza io l' avrei cmq liberato , ma purtoppo non c' è riuscito e si è schiantato , io abito molto in alto ...
itwac	Palloncino blu Palloncino blu , su , su , su , Nel cielo se ne va su , su , su , E canticchiando fa trallero lero là E canticchiando fa trallero lero là Incontra una farfalla , le dice buona sera Incontra una cornacchia Mamma mia che nera Incontra un [SEP] passerotto [SEP] Che non sa volare Attaccati al mio filo se da mamma vuoi tornare Attaccati al mio filo se da mamma vuoi tornare Palloncino blu , blu , blu , blu , Nel cielo se ne va su , su , su , E canticchiando fa trallero lero là E canticchiando fa trallero lero là Palloncino blu , blu , blu , blu , Nel mare se ne va giù , giù , giù E canticchiando fa trallero lero là E canticchiando fa trallero lero là Incontra un pesciolino gli dice buona sera Incontra una balena , mamma che nera Incontra un polipetto che non sa nuotare Attaccati al mio filo se da mamma vuoi tornare Attaccati al mio filo se da mamma vuoi tornare Palloncino blu , blu , blu , blu , Nel mare se ne va giù , giù , giù E canticchiando fa trallero lero là E canticchiando fa trallero lero là .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	A un certo punto , da lontano , vede un [SEP] passerotto [SEP] che sta venendo contro di lui .
itwac	Prati Elisa , Un' avventura fatata Stine R.L. , Il super pupazzo parlante CURIOSITA' Alberi e uccelli Le case degli animali Gheddo Piero , Il missionario sull' elefante Hipp Andrew , La quercia Hipp Andrew , Il girasole Hignard Lionel , A pranzo con la regina dei prati La nuova Bibbia Salani Orecchia Giulia , Il libro dei libri Palazzeschi Rossano , I bambini del mondo Sarfatti A. , Guai a chi mi chiama [SEP] passerotto [SEP] !
itwac	[SEP] passerotto [SEP] dimmi dai , del suon di lei è calmo il chiaro pe prati accesi d' immen - sa gioia , e sonan certe le melodie de fuochi estivi brindati al cielo , e cadono le tristezze , ritornano le baldanze e a ' cor d' acquette chiare d' augelli al canto son piene l' arie , ch ' è bello il sol di gioventù .
itwac	Il [SEP] passerotto [SEP] che veniva dall' alto emise un " oh " di meraviglia : " Guarda un po' che sono bianche !
itwac	Oltre ai dipinti , di autori quali Bartolomeo [SEP] Passerotti [SEP] , Cavedoni , Cittadini e altri , ci sono anche disegni , questi tutti emiliani : Gaetano Gandolfi , con dieci studi di teste , Donato Creti , il Sansone .
itwac	Guai a chi mi chiema ' bel [SEP] passerotto [SEP] ' .
itwac	Oh , [SEP] passerotto [SEP] mio !
itwac	Addio per sempre meraviglioso [SEP] passerotto [SEP] virago in miniatura io non ti merito non posso più restare .
itwac	Differenti specie di piante ed animali abitano i parchi ed i giardini delle nostre città Venite a trovarci al Giardino del Guasto al Parco della Manifattura Tabacchi e al Parco della Montagnola E noi vi aiuteremo a capire dov' è la biodiversità e perché questa parola strana è così importante per le nostre città , per la nostra terra e per il nostro futuro Il calendario Giovedì 25 settembre - ore 16.30 Giardino del Guasto Giovedì 2 ottobre - ore 16.30 Parco della Montagnola Giovedì 9 ottobre - ore 15.00 Parco della Manifattura Tabacchi Il programma Per ogni festa sono previste tre attività : La biodiversità nei parchi cittadini : aumentare le conoscenze per migliorare la qualità della vita Laboratori di educazione ambientale rivolti a bambini accompagnati da adulti A cura dell' Associazione Italiana Naturalisti Come il lombrico mangia il [SEP] passerotto [SEP] Spettacolo per i parchi su biodiversità e sviluppo sostenibile per un pubblico di tutte le età Regia di Mariapia Papandrea - produzione : Il Gruppo Libero Teatro Con Renzo Morselli , Antonella Franceschini e Massimiliano Tradii Le sane merende con prodotti di stagione a cura dell' Associazione Enogastronomica-Culturale I Cinque Sensi Il menu autunnale prevede per la sezione " dolci " : biscotti con farina integrale e zucchero di canna , biscotti al mosto , crostate con marmellata di pomodori verdi , crostate all' uva , pinza con mostarda .
itwac	CONTE : Mi scusi , Barone , ma perché come un [SEP] passerotto [SEP] innamorato ?
itwac	Tra poco poi arriverà la primavera e ci sarà la solita trasformazione della casa in " lazzaretto per uccellini " : l' anno scorso abbiamo salvato , nutrito , svezzato e " insegnato a volare " a 3 [SEP] passerotti [SEP] , l' anno prima a 2 passerotti e uno storno , e in passato nemmeno ricordo tanto lungo è l' elenco .
itwac	Nomignolo / i : Lucy , Lu , Lullitta , Puccia , Principessa ;) , [SEP] passerotto [SEP] ...
itwac	) Esempi della realizzazione di tale possibilità espressiva sono le mani della donna ne " L' attesa " , appoggiate una sul murelto come sostegno della persona , l' altra rilassala sul ventre ; i capelli scuri ed arruffali o le mani schiuse al petto del soggetto umano ne " Il [SEP] passerotto [SEP] " ; la compostezza della figura femminile ne " La contadina " , che sta tutta nel velo di cuffia sul capo , chiuso .
itwac	non sapevo eppure mi infastidisce dover essere severa mi chiedo perch & # xE 9 ; poi qualcuno mi suggerisce : senn & # xF 2 ; sarebbe spiattellata sotto un carro eppure vorrei trovare un altro metodo forse la piattaforma per dirti sette colori per camminare al finco senza guinzaglio libera il mio richiamo & # xE 9 ; del mio cuore amore mio segui quello non paura ma esplorazione odori che senti ignoti ed invitanti la casa che chiama si poi ci torniamo quando insieme stiamo scopriamo il mondo che a milano abbiamo sette colori per questo messaggio sissi pioca regina del coraggio love lilu * Permalink E' presente 1 commento Scrivi un commento mercoled & # xEC ; 10 novembre 2004 , ore 12:56 resurrection riflessione ero morta dopo sono risorta da sotto e mi sono apparsa e anche agli altri sono apparsa ero viva dopo sono morta da sotto sono risorta e mi sono apparsa e anche agli altri sono apparsa alzati e cammina fai il passo guarisci dalla cecità ho guardato ci & # xF 2 ; che non volevo vedere quello che dico e che mi chiedo & # xE 9 ; che l' altro giorno c' era un [SEP] passerotto [SEP] morto stecchito in terra ho detto provo o non provo poi l' ho preso e l' ho buttato nel fiume cos & # xEC ; il suo corpo sarebbe stato mangiato dai pesci e si sarebbe disciolto nell' acqua ora penso che il passerotto sicuramente avev fatto altri uccellini e quindi vive ancora in loro quindi non & # xE 9 ; morto ma vivo e poi non vedevo il motivo per resuscitarlo o provarci si vuole resuscitare solo perch & # xE 9 ; si & # xE 9 ; attaccati ma se uno sa che niente muore ma tutto & # xE 9 ; vivo ?! ecco perch & # xE 9 ; non ho provato perci & # xF 2 ; i miracoli servono agli altri per dimostrare chi si & # xE 9 ; e farsi credere per dire che la morte delle cose nn esiste questo & # xE 9 ; .
itwac	La grazia di stampo veneto del corpo di Arianna , visto di schiena , quasi impedisce di riconoscere le relazioni con la famosa tela di Annibale Carracci con Venere , satiri e due amorini , ora agli Uffizi , resa un poco greve dalle collusioni con i sensi equivoci di [SEP] Passerotti [SEP] .
itwac	Ed è quando Doomsday ( l' uccisore di Superman ) si è appena liberato dalla sua prigione : dapprima un [SEP] passerotto [SEP] si posa sulla sua mano .
itwac	E se raccolgo il [SEP] passerotto [SEP] con una paletta , questo è mezzo proibito ?
itwac	Coi [SEP] passerotti [SEP] facevo le cabale .
itwac	( Marcello Marchesi ) Era cosi' povero che i [SEP] passerotti [SEP] gli portavano le briciole di pane sul davanzale .
itwac	Il [SEP] passerotto [SEP] lesse incuriosito i sogni del bimbo è capì che a quel bambino mancava una cosa importante , la cosa più difficile da trovare sulla terra , una Vera Amica .
itwac	il che potrebbe essere anche piacevole se non fosse che il [SEP] passerotto [SEP] in questione rompe sistematicamente le palle all' ora di pranzo cercando di scroccare un bicchiere d' acqua e rischiando una scarica di piombini giusto dietro al culo .
itwac	Le case sono tutte chiuse , non ci sono negozi , qualche arco con portico abbandonato , dove ha fatto il nido una famiglia di [SEP] passerotti [SEP] , tra una vecchia testiera di letto in ferro battuto e qualche calcinaccio .
itwac	Gisella Roncoroni La Provincia di Como ************************************************************************************* La Provincia di Como Catturava [SEP] passerotti [SEP] spezzando loro le zampe : denunciato - 29 ott 04 Gli episodi .
itwac	Valentina ha il terrore degli uccelli , una fobia che la possiede sin da bambina , e che la porta a temere ogni battito d' ali , di piccioni o [SEP] passerotti [SEP] che siano .
itwac	A un certo punto , da lontano vede che un [SEP] passerotto [SEP] sta venendo contro di lui , sono proprio in rotta di collisione ...
itwac	Un motociclista sta viaggiando in una strada di campagna , ad un certo punto con il casco colpisce un [SEP] passerotto [SEP] .
itwac	Marco Venturi L' Unione Sarda *************************************************************************************** Corriere della Sera Il [SEP] passerotto [SEP] cinese nuovo padrone dellâ  TMoasi di Varese - 20 ott 04 La storia .
itwac	Il commento di Kiappa 5 marzo 2005 quando lo sguardo di un vero scrittore mi resta incastrato dentro , e sono al giardino del lussemburgo e mi guardo i [SEP] passerotti [SEP] sotto la neve e penso al central parc e penso all' attore americano mio romanzo d' amore preferito da vera stalker redenta e riconvertita all' amore per me stessa grazie - anche-alla lettura della campo , e passa di li' zampettando archetti che cerca le tracce di hemingway che va a trovare gertrude stein , ma non le trova perché povero archetti perchè lui cerca le impronte di uno che va a trovare una servetta e non verde niente , perché è dentro l' impronta di un gigante che va da una grande scrittrice che gli ha insegnato tutto - e che l' ha mollato quando ha cominciato a fare il baüscia , cosa faccio ?
itwac	" e il [SEP] passerotto [SEP] : " Ma vaffanculo ...
itwac	I [SEP] Passerotti [SEP] in Volo presentano : Grecia - Creta 27 aprile - 4 maggio Columbus club Minoa Palace pensione completa **** Situato in località Amnissos a 5 Km dall' aeroporto e circa 7 Km dal capoluogo Heraklion , raggiungibile con bus di linea ( fermata a 50 mt dall' hotel ) .
itwac	Per riderci su Zanzare e tigri Un [SEP] passerotto [SEP] appena nato si posa a terra e vede un cane : « Ciao , chi sei ?
itwac	Le strade erano piene di carcasse di animali di ogni genere : cani , capre , bufali , anche [SEP] passerotti [SEP] ...
itwac	Mi sento un gabbiano dentro una minuscola gabbia per [SEP] passerotti [SEP] ...
itwac	[SEP] Passerotti [SEP] , Bartolomeo ( Bologna 1529 - Bologna 1592 ) Ritratto d' uomo con un cane olio su tela , cm 57 x 46.5 .
itwac	Tutto " fuori " andava avanti come se nulla fosse accaduto , la gente camminava , parlava e aveva fretta , le macchine inquinavano , il sole era alto sull' orizzonte , gli alberi ospitavano i nidi dei [SEP] passerotti [SEP] .
itwac	Sulla finestra s' è posato un passero il nonno posa l' ago e senza tema allunga la mano , prende l' uccellino gli da il mangime e sorride mesto : « chi ciberà i miei due [SEP] passerotti [SEP] ?
itwac	È piccola , minuscola come un [SEP] passerotto [SEP] .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Durante un volo di avanscoperta in una scuola di cinciallegre Zfa e Zma avevano incontrato e chiamato Zuo , [SEP] passerotto [SEP] austero e solitario , desideroso di " cantare " in compagnia ; sullo stesso suo ramo intanto Zmo aveva chiamato Zaa , passerottino timido ma ben deciso a " cantare " la sua canzoncina personale e ad essi si era unito , per un po' di tempo Dea , un passerotto svagato e distratto appartenente ad un' altra famiglia .
itwac	( 2004 - 05 - 17 13:27:07.0 ) Commenti [ 0 ] Scrivi venerdì , 14 maggio 2004 bambini in ospedale Il titolo è " Guai a chi mi chiama [SEP] passerotto [SEP] " .
itwac	Sulla finestra s' è posato un passero il nonno posa l' ago e senza tema allunga la mano , prende l' uccellino gli da il mangime e sorride mesto : « chi ciberà i miei due [SEP] passerotti [SEP] ?
itwac	- Allora [SEP] passerotto [SEP] , stai bene attenta .
itwac	Questo è il risultato pagina per pagina 1 : " Etta bimba bella , coi uccini " - immagine di Biancaneve coi [SEP] passerotti [SEP] 2 : " Etta brutta mamma " - la regina matrigna e la fine del politically correct 3 : " Bimba bella pulisce pulisce " - immagine di Biancaneve che pulisce per terra 4 : no comment - immagine della regina che parla con lo specchio 5 " Etto uomo cerca " - la regina parla col cacciatore 6 " Uffa , ancora etto uomo " - cacciatore giudicato incapace ...
itwac	Ed ecco che Pasolini ci pone l' esempio dei due frati francescani ( non a caso Totò e Ninetto Davoli ) che cercano di convertire prima i [SEP] passerotti [SEP] ( gli uccelli più deboli ) , e poi i falchi ( gli uccelli più preportenti ) : entrambi amano un Dio , ma tra di loro esisterà per sempre un divario enorme , una guerra perenne che sarà sempre vinta dalla classe più forte !
itwac	C' era sempre un [SEP] passerotto [SEP] diverso che , facendo volanti evoluzioni , lasciava i colombi con un palmo di naso .
itwac	L' operazione compiuta sui dati numerici è stata condotta tenenedo conto di una analogia tre le coppie dei due significanti / significati : [SEP] passerotti [SEP] / primi madre / secondi Come il secondo termine numerico del testo omerico comprende " madre e passerotti " , così il secondo termine dell' intervallo temporale deve comprendere la somma dei due termini numerici del testo .
itwac	Ti prego , [SEP] passerotto [SEP] , non andare via , del sole è chiara l' alba e l' armonia , credi amore al vento che va via , e bacia al cuor d' eterna nostalgia , e allora ...
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	» , sbotta il [SEP] passerotto [SEP] .
itwac	Lasciamo stare tutto il resto : [SEP] passerotti [SEP] , vento , sole e i versi saccheggiati per nutrire il nostro amore .
itwac	Viceversa se un bracconiere fracassa le zampe ad un pettirosso con un archetto , avvelena cani e gatti con i bocconi avvelenati , o un cacciatore lega un [SEP] passerotto [SEP] per la coda strattonandolo in continuazione , o detiene un tordo in una gabbia dove non si può nemmeno muovere OGGI lo puoi denunciare e la condanna è scontata .
itwac	Il filosofo del bar , un pensionato magro magro che legge a scrocco da capo a fondo tutti i giornali posati sui tavolini , butta lì un' osservazione paradossale , di quelle che fanno sobbalzare : " Questi [SEP] passerotti [SEP] del Papa , i contestatori di Seattle , i matti che si dimenano alla Love Parade in Germania , e pure gli omosessuali del mese scorso , stanno tutti dalla stessa parte , è tutta gente che non vuole rimanere buona a casa a guardare la televisione .
itwac	E , allora , perche' non provare a guardare negli occhi anche un animale che non e' " mio " , osservando rilassati in un giardino pubblico il corteggiamento dei piccioni , l' esitante ardire dei [SEP] passerotti [SEP] per venire a beccare una briciola vicino ai nostri piedi ?
itwac	( 21 Luglio 2004 ) Meglio al teatro Ho visto [SEP] passerotti [SEP] e pipistrelli a teatro ( il film è tratto da questa comm .
itwac	- 1517 ) e terminata molti anni più tardi da Bartolomeo [SEP] Passerotti [SEP] ( 1529 - 1592 ) .
itwac	Come il lombrico mangia il [SEP] passerotto [SEP] Spettacolo per i parchi su biodiversità e sviluppo sostenibile per un pubblico di tutte le età Regia di Mariapia Papandrea - produzione : Il Gruppo Libero Teatro Con Renzo Morselli , Antonella Franceschini e Massimiliano Tradii Attraverso la rappresentazione , spettatori di ogni età verranno invitati ad " esplorare " i parchi con modalità inconsuete .
itwac	Se è così , la sensazione è che Pera , e Casini che gli è andato dietro , abbiano sparato con un cannone per colpire un [SEP] passerotto [SEP] .
itwac	Ryo aveva cominciato a chiacchierare , allegro come un [SEP] passerotto [SEP] , e le stava raccontando , gesticolando , di una battuta di pesca allo squalo che nella tragedia che aveva sfiorato aveva mostrato anche un incredibile risvolto comico , quando un grosso bianco per poco non aveva strappato il sedere al pescatore che lo aveva arpionato .
itwac	Bartolomeo [SEP] Passerotti [SEP] e il teatro del quotidiano a Bologna , in Vincenzo Campi .
itwac	Si impegnò tutto il pomeriggio per fare la casetta al suo [SEP] passerotto [SEP] ma , prima di sera , ci riuscì .
itwac	Invece se n' è rimasto nascosto dietro le colonne del tempio per catturarla come un' esca , come se fosse un pesce o un [SEP] passerotto [SEP] , e l' ha ridotta in fin di vita .
itwac	Open « La leggina approvata dal Consiglio regionale dell' Emilia Romagna che autorizza i cacciatori a sfruttare [SEP] passerotti [SEP] e storni come esche vive per attirare altri uccelli è incostituzionale e barbara » .
itwac	Bologna , dove per iniziativa del naturalista Ulisse Aldrovandi , si sviluppa l' immagine il più possibile aderente al vero , per scopi di classificazione e studio , che diventano pittura grazie ai ricchi dipinti di Bartolomeo [SEP] Passerotti [SEP] .
itwac	Baciamo le mani Commenti : 2 Inviato da stoto @ 00:07 Messaggio N ° 58 05 - 03 - 2005 Il [SEP] passerotto [SEP] Un motociclista sta percorrendo un tratto di autostrada a folle velocità a bordo della sua potentissima Ducati Monster 900 nera .
itwac	Allor che il passeggero soffio , intra cantiche discese come suon d' immenso e casto , nel luminoso sole fulge qua e la al toccar del rugiadoso dì , sì candido e dorato in canterino ciuffo fa festa il [SEP] passerotto [SEP] , che ninnananna appare al generoso vallo .
itwac	Dai 2 anni Domenica 8,15,22,29 maggio 2005 Parchi cittadini Il Gruppo Libero Teatro Come il lombrico mangia il passerotto Strane presenze nel parco - spettacolo per i parchi su biodiversità e sviluppo sostenibile per un pubblico di tutte le età Attraverso la rappresentazione Come il lombrico mangia il [SEP] passerotto [SEP] , gli spettatori vengono invitati ad " esplorare " i parchi con modalità inconsuete .
itwac	Il mio povero amico si è tranquillizzato ma io non so proprio cosa fare , non posso assolutamente tardare , ho un impegno di lavoro molto importante , non so nemmeno dove e se esiste un luogo di assistenza medica ai [SEP] passerotti [SEP] , chi lo sa , come faccio a saperlo , è tardi ...
itwac	Il nuovo libro di don Lorenzo Milani attraverso le parole di Michele Gesualdi , uno degli alunni di Barbiana La parola fa eguali " Quando avete buttato nel mondo d' oggi un ragazzo senza istruzione avete buttato in cielo un [SEP] passerotto [SEP] senza ali " .
itwac	Disegni dal Louvre e dipinti a confronto » ( nella foto , una delle opere in mostra : « Giove tonante assiso sulle nuvole » di Bartolomeo [SEP] Passerotti [SEP] ) .
itwac	Moriva sola , mia figlia , nel parco , su una panchina , con la compagnia di un [SEP] passerotto [SEP] ignaro di cosa sia l' AIDS , forse persino curioso nel vedere un umano senza provarne paura .
itwac	Anche il [SEP] passerotto [SEP] , accortosi del pericolo imminente , fa di tutto per schivare il motociclista ma questi è troppo veloce , e l' impatto avviene ...
itwac	Allora il motociclista si impietosisce , si ferma e raccoglie il povero [SEP] passerotto [SEP] , con l' intenzione di portarlo a casa per curarlo .
itwac	qui c' è un clima primaverile stupendo , sentire le canzoncine di natale coi [SEP] passerotti [SEP] che cinguettano non è da tutti ...
itwac	Uno stimato giurista sosteneva l' inammissibilità del referendum poiché ad esempio un cittadino può essere d' accordo a non cacciare il [SEP] passerotto [SEP] , ma potrebbe essere d' accordo sulla caccia al fagiano .
